profundidad,tipomagnitud,id_pdf_tematico,intensidad,referencia3,createdAt,latitud,reporte_acelerometrico_pdf,longitud,hora_utc,hora_local,mapa,idlistasismos,publicado,referencia,updatedAt,referencia2,informe,codigo,numero_reporte,magnitud,fecha_utc,fecha_local
43,,0,II  Chilca,,2023-01-11T01:33:55.000Z,-12.5,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230011_20230111_062940.pdf,-76.91,,1970-01-01T01:29:40.000Z,,8417,1,"18 km al O de Chilca, Cañete - Lima",2023-01-11T01:33:55.000Z,,,2023-0011,11,3.6,,2023-01-11T00:00:00.000Z
38,,0,IV  Atico,,2023-01-11T05:20:06.000Z,-16.36,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230012_20230111_101524.pdf,-74,,1970-01-01T05:15:24.000Z,,8418,1,"44 km al O de Atico, Caraveli - Arequipa",2023-01-11T05:20:06.000Z,,,2023-0012,12,4.9,,2023-01-11T00:00:00.000Z
13,,0,II  Pinchollo,,2023-01-11T12:11:51.000Z,-15.63,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230013_20230111_170716.pdf,-71.82,,1970-01-01T12:07:16.000Z,,8419,1,"3 km al SE de Pinchollo, Caylloma - Arequipa",2023-01-11T12:11:51.000Z,,,2023-0013,13,3.4,,2023-01-11T00:00:00.000Z
12,,0,III  Satipo,,2023-01-11T20:10:22.000Z,-11.13,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230014_20230112_010547.pdf,-74.71,,1970-01-01T20:05:47.000Z,,8420,1,"15 km al NO de Satipo, Satipo - Junin",2023-01-11T20:10:22.000Z,,,2023-0014,14,3.8,,2023-01-11T00:00:00.000Z
18,,0,III  Puerto Bermudez,,2023-01-12T06:15:48.000Z,-10.46,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230015_20230112_110923.pdf,-74.68,,1970-01-01T06:09:23.000Z,,8421,1,"37 km al SE de Puerto Bermudez, Oxapampa - Pasco",2023-01-12T06:15:48.000Z,,,2023-0015,15,4,,2023-01-12T00:00:00.000Z
137,,0,,,2023-01-12T08:19:35.000Z,-18.51,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230016_20230112_131403.pdf,-69.48,,1970-01-01T08:14:03.000Z,,8422,1,"94 km al SE de Calana, Tacna - Tacna",2023-01-12T08:19:35.000Z,,,2023-0016,16,4.4,,2023-01-12T00:00:00.000Z
146,,0,,,2023-01-13T02:44:23.000Z,-7.97,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230017_20230113_073837.pdf,-74.69,,1970-01-01T02:38:37.000Z,,8423,1,"48 km al N de Pucallpa, Coronel Portillo - Ucayali",2023-01-13T02:44:23.000Z,,,2023-0017,17,4,,2023-01-13T00:00:00.000Z
14,,0,II  Codo Del Pozuzo,,2023-01-13T20:16:35.000Z,-9.54,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230018_20230114_011155.pdf,-75.6,,1970-01-01T20:11:55.000Z,,8424,1,"21 km al NO de Codo Del Pozuzo, Puerto Inca - Huanuco",2023-01-13T20:16:35.000Z,,,2023-0018,18,3.5,,2023-01-13T00:00:00.000Z
11,,0,III  Maca,,2023-01-13T23:03:03.000Z,-15.73,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230019_20230114_035957.pdf,-71.83,,1970-01-01T22:59:57.000Z,,8425,1,"12 km al SO de Maca, Caylloma - Arequipa",2023-01-13T23:03:03.000Z,,,2023-0019,19,3.7,,2023-01-13T00:00:00.000Z
20,,0,III  Chuschi,,2023-01-14T04:05:16.000Z,-13.61,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230020_20230114_085952.pdf,-74.44,,1970-01-01T03:59:52.000Z,,8426,1,"10 km al O de Chuschi, Cangallo - Ayacucho",2023-01-14T04:05:16.000Z,,,2023-0020,20,4.5,,2023-01-14T00:00:00.000Z
167,,0,,,2023-01-15T06:32:20.000Z,-8.58,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230021_20230115_112713.pdf,-74.4,,1970-01-01T06:27:13.000Z,,8427,1,"27 km al SE de Pucallpa, Coronel Portillo - Ucayali",2023-01-15T06:32:20.000Z,,,2023-0021,21,4.5,,2023-01-15T00:00:00.000Z
78,,0,III  Ayabaca,,2023-01-15T15:12:24.000Z,-4.54,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230022_20230115_201005.pdf,-80.14,,1970-01-01T15:10:05.000Z,,8428,1,"49 km al O de Ayabaca, Ayabaca - Piura",2023-01-15T15:12:24.000Z,,,2023-0022,22,4.3,,2023-01-15T00:00:00.000Z
8,,0,,,2023-01-15T18:49:19.000Z,-15.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230023_20230115_234422.pdf,-71.83,,1970-01-01T18:44:22.000Z,,8429,1,"6 km al S de Pinchollo, Caylloma - Arequipa",2023-01-15T18:49:19.000Z,,,2023-0023,23,3.6,,2023-01-15T00:00:00.000Z
13,,0,III  Omate,,2023-01-15T19:15:46.000Z,-16.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230024_20230116_001241.pdf,-71.23,,1970-01-01T19:12:41.000Z,,8430,1,"31 km al NO de Omate, General Sanchez Cerro - Moquegua",2023-01-15T19:15:46.000Z,,,2023-0024,24,3.9,,2023-01-15T00:00:00.000Z
228,,0,,,2023-01-16T15:58:02.000Z,-15.45,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230025_20230116_205454.pdf,-70.28,,1970-01-01T15:54:54.000Z,,8431,1,"14 km al SE de Lampa, Lampa - Puno",2023-01-16T15:58:02.000Z,,,2023-0025,25,4.4,,2023-01-16T00:00:00.000Z
10,,0,III  Pinchollo,,2023-01-16T17:32:48.000Z,-15.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230026_20230116_223009.pdf,-71.84,,1970-01-01T17:30:09.000Z,,8432,1,"6 km al S de Pinchollo, Caylloma - Arequipa",2023-01-16T17:32:48.000Z,,,2023-0026,26,3.6,,2023-01-16T00:00:00.000Z
8,,0,III  Huambo,,2023-01-16T23:01:50.000Z,-15.71,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230027_20230117_035910.pdf,-72.11,,1970-01-01T22:59:10.000Z,,8433,1,"2 km al N de Huambo, Caylloma - Arequipa",2023-01-16T23:01:50.000Z,,,2023-0027,27,3.7,,2023-01-16T00:00:00.000Z
29,,0,III  Arequipa,,2023-01-17T01:11:46.000Z,-16.72,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230028_20230117_060603.pdf,-71.6,,1970-01-01T01:06:03.000Z,,8434,1,"37 km al S de Arequipa, Arequipa - Arequipa",2023-01-17T01:11:46.000Z,,,2023-0028,28,3.6,,2023-01-17T00:00:00.000Z
28,,0,III  Sullana,,2023-01-17T02:59:20.000Z,-4.88,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230029_20230117_075629.pdf,-80.84,,1970-01-01T02:56:29.000Z,,8435,1,"17 km al O de Sullana, Sullana - Piura",2023-01-17T02:59:20.000Z,,,2023-0029,29,4,,2023-01-17T00:00:00.000Z
51,,0,II  Ancon,,2023-01-17T06:38:40.000Z,-11.73,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230030_20230117_113407.pdf,-77.57,,1970-01-01T06:34:07.000Z,,8436,1,"44 km al O de Ancon, Lima - Lima",2023-01-17T06:38:40.000Z,,,2023-0030,30,3.5,,2023-01-17T00:00:00.000Z
10,,0,III  Pinchollo,,2023-01-17T10:01:02.000Z,-15.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230031_20230117_145702.pdf,-71.84,,1970-01-01T09:57:02.000Z,,8437,1,"6 km al S de Pinchollo, Caylloma - Arequipa",2023-01-17T10:01:02.000Z,,,2023-0031,31,3.8,,2023-01-17T00:00:00.000Z
172,,0,,,2023-01-17T11:51:36.000Z,-7.91,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230032_20230117_164545.pdf,-74.52,,1970-01-01T11:45:45.000Z,,8438,1,"51 km al N de Pucallpa, Coronel Portillo - Ucayali",2023-01-17T11:51:36.000Z,,,2023-0032,32,4.4,,2023-01-17T00:00:00.000Z
36,,0,III  Sullana,,2023-01-17T13:37:23.000Z,-4.85,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230033_20230117_183351.pdf,-80.87,,1970-01-01T13:33:51.000Z,,8439,1,"20 km al O de Sullana, Sullana - Piura",2023-01-17T13:37:23.000Z,,,2023-0033,33,3.8,,2023-01-17T00:00:00.000Z
45,,0,III  Atico,,2023-01-17T13:44:43.000Z,-16.5,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230034_20230117_184000.pdf,-73.56,,1970-01-01T13:40:00.000Z,,8440,1,"33 km al S de Atico, Caraveli - Arequipa",2023-01-17T13:44:43.000Z,,,2023-0034,34,4.2,,2023-01-17T00:00:00.000Z
49,,0,III  Provincia Constitucional del Callao ,,2023-01-19T23:30:05.000Z,-12.18,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230035_20230120_042829.pdf,-77.24,,1970-01-01T23:28:29.000Z,,8441,1,"17 km al SO de Provincia Constitucional del Callao , Callao - Lima",2023-01-19T23:30:05.000Z,,,2023-0035,35,3.7,,2023-01-19T00:00:00.000Z
21,,0,III  Panao,,2023-01-20T21:39:57.000Z,-9.68,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230036_20230121_023652.pdf,-75.85,,1970-01-01T21:36:52.000Z,,8442,1,"26 km al NE de Panao, Pachitea - Huanuco",2023-01-20T21:39:57.000Z,,,2023-0036,36,3.7,,2023-01-20T00:00:00.000Z
31,,0,III  Rioja,,2023-01-20T21:48:05.000Z,-6.07,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230037_20230121_024449.pdf,-77.23,,1970-01-01T21:44:49.000Z,,8443,1,"10 km al O de Rioja, Rioja - San Martin",2023-01-20T21:48:05.000Z,,,2023-0037,37,3.9,,2023-01-20T00:00:00.000Z
37,,0,III-IV  Alto De La Alianza,,2023-01-20T23:15:37.000Z,-18.24,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230038_20230121_040529.pdf,-70.79,,1970-01-01T23:05:29.000Z,,8444,1,"63 km al SO de Alto De La Alianza, Tacna - Tacna",2023-01-20T23:15:37.000Z,,,2023-0038,38,4.6,,2023-01-20T00:00:00.000Z
11,,0,III  Maca,,2023-01-21T10:02:42.000Z,-15.68,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230039_20230121_145628.pdf,-71.73,,1970-01-01T09:56:28.000Z,,8445,1,"6 km al SE de Maca, Caylloma - Arequipa",2023-01-21T10:02:42.000Z,,,2023-0039,39,3.4,,2023-01-21T00:00:00.000Z
41,,0,III  Tacna,,2023-01-21T12:15:40.000Z,-18.9,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230040_20230121_171205.pdf,-70.68,,1970-01-01T12:12:05.000Z,,8446,1,"109 km al SO de Tacna, Tacna - Tacna",2023-01-21T12:15:40.000Z,,,2023-0040,40,3.9,,2023-01-21T00:00:00.000Z
147,,0,,,2023-01-21T16:54:24.000Z,-15.06,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230041_20230121_215015.pdf,-71.93,,1970-01-01T16:50:15.000Z,,8447,1,"61 km al N de Madrigal, Caylloma - Arequipa",2023-01-21T16:54:24.000Z,,,2023-0041,41,4.2,,2023-01-21T00:00:00.000Z
35,,0,III  Salaverry,,2023-01-21T18:13:54.000Z,-8.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230042_20230121_231106.pdf,-79.57,,1970-01-01T18:11:06.000Z,,8448,1,"84 km al SO de Salaverry, Trujillo - La Libertad",2023-01-21T18:13:54.000Z,,,2023-0042,42,4.1,,2023-01-21T00:00:00.000Z
38,,0,III  Marcona,,2023-01-22T01:10:46.000Z,-15.34,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230043_20230122_060725.pdf,-75.8,,1970-01-01T01:07:25.000Z,,8449,1,"68 km al O de Marcona, Nazca - Ica",2023-01-22T01:10:46.000Z,,,2023-0043,43,4.8,,2023-01-22T00:00:00.000Z
33,,0,III  Atico,,2023-01-22T20:00:15.000Z,-16.3,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230044_20230123_005640.pdf,-73.57,,1970-01-01T19:56:40.000Z,,8450,1,"11 km al SE de Atico, Caraveli - Arequipa",2023-01-22T20:00:15.000Z,,,2023-0044,44,4,,2023-01-22T00:00:00.000Z
21,,0,II  Arequipa,,2023-01-23T01:21:29.000Z,-16.76,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230045_20230123_061609.pdf,-71.5,,1970-01-01T01:16:09.000Z,,8451,1,"41 km al S de Arequipa, Arequipa - Arequipa",2023-01-23T01:21:29.000Z,,,2023-0045,45,3.4,,2023-01-23T00:00:00.000Z
12,,0,III  Abancay,,2023-01-23T21:43:32.000Z,-13.67,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230046_20230124_023847.pdf,-72.93,,1970-01-01T21:38:47.000Z,,8452,1,"6 km al SO de Abancay, Abancay - Apurimac",2023-01-23T21:43:32.000Z,,,2023-0046,46,3.6,,2023-01-23T00:00:00.000Z
36,,0,III  Zorritos,,2023-01-25T04:18:06.000Z,-3.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230047_20230125_091134.pdf,-80.94,,1970-01-01T04:11:34.000Z,,8453,1,"41 km al NO de Zorritos, Contralmirante Villar - Tumbes",2023-01-25T04:18:06.000Z,,,2023-0047,47,4.3,,2023-01-25T00:00:00.000Z
14,,0,III  Campo Armiño,,2023-01-25T04:53:34.000Z,-12.1,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230048_20230125_094903.pdf,-74.24,,1970-01-01T04:49:03.000Z,,8454,1,"53 km al NE de Campo Armiño, Tayacaja - Huancavelica",2023-01-25T04:53:34.000Z,,,2023-0048,48,4.1,,2023-01-25T00:00:00.000Z
194,,0,,,2023-01-27T05:57:26.000Z,-16.64,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230049_20230127_105118.pdf,-69.79,,1970-01-01T05:51:18.000Z,,8455,1,"8 km al O de Conduriri, El Collao - Puno",2023-01-27T05:57:26.000Z,,,2023-0049,49,4.4,,2023-01-27T00:00:00.000Z
76,,0,III-IV  Pisco,,2023-01-28T05:19:34.000Z,-13.66,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230050_20230128_101423.pdf,-76.24,,1970-01-01T05:14:23.000Z,,8456,1,"7 km al NO de Pisco, Pisco - Ica",2023-01-28T05:19:34.000Z,,,2023-0050,50,4.3,,2023-01-28T00:00:00.000Z
101,,0,,,2023-01-30T18:32:07.000Z,-15.87,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230051_20230130_232825.pdf,-73.15,,1970-01-01T18:28:25.000Z,,8457,1,"25 km al SE de Caraveli, Caraveli - Arequipa",2023-01-30T18:32:07.000Z,,,2023-0051,51,4,,2023-01-30T00:00:00.000Z
126,,0,III  Calana,,2023-01-31T11:13:12.000Z,-19.12,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230052_20230131_160710.pdf,-69.59,,1970-01-01T11:07:10.000Z,,8458,1,"142 km al SE de Calana, Tacna - Tacna",2023-01-31T11:13:12.000Z,,,2023-0052,52,4.9,,2023-01-31T00:00:00.000Z
97,,0,,,2023-01-31T16:58:04.000Z,-18.86,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230053_20230131_215120.pdf,-69.91,,1970-01-01T16:51:20.000Z,,8459,1,"101 km al S de Tacna, Tacna - Tacna",2023-01-31T16:58:04.000Z,,,2023-0053,53,4.1,,2023-01-31T00:00:00.000Z
36,,0,,,2023-01-31T21:19:11.000Z,-16.04,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230054_20230201_021425.pdf,-74.51,,1970-01-01T21:14:25.000Z,,8460,1,"36 km al SO de Chala, Caraveli - Arequipa",2023-01-31T21:19:11.000Z,,,2023-0054,54,4.1,,2023-01-31T00:00:00.000Z
48,,0,III  Piura,,2023-02-01T01:24:49.000Z,-5.28,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230055_20230201_062118.pdf,-80.76,,1970-01-01T01:21:18.000Z,,8461,1,"17 km al SO de Piura, Piura - Piura",2023-02-01T01:24:49.000Z,,,2023-0055,55,4.4,,2023-02-01T00:00:00.000Z
35,,0,III-IV  Huarmey,,2023-02-01T05:56:35.000Z,-10,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230056_20230201_105224.pdf,-78.9,,1970-01-01T05:52:24.000Z,,8462,1,"82 km al O de Huarmey, Huarmey - Ancash",2023-02-01T05:56:35.000Z,,,2023-0056,56,4.8,,2023-02-01T00:00:00.000Z
18,,0,II  Omate,,2023-02-02T09:42:01.000Z,-16.82,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230057_20230202_143723.pdf,-71.32,,1970-01-01T09:37:23.000Z,,8463,1,"37 km al O de Omate, General Sanchez Cerro - Moquegua",2023-02-02T09:42:01.000Z,,,2023-0057,57,3.7,,2023-02-02T00:00:00.000Z
44,,0,III  Atico,,2023-02-02T12:48:01.000Z,-16.29,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230058_20230202_174249.pdf,-73.57,,1970-01-01T12:42:49.000Z,,8464,1,"10 km al SE de Atico, Caraveli - Arequipa",2023-02-02T12:48:01.000Z,,,2023-0058,58,4.5,,2023-02-02T00:00:00.000Z
147,,0,,,2023-02-02T15:42:21.000Z,-17.26,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230059_20230202_203739.pdf,-70.28,,1970-01-01T15:37:39.000Z,,8465,1,"2 km al SO de Candarave, Candarave - Tacna",2023-02-02T15:42:21.000Z,,,2023-0059,59,4.1,,2023-02-02T00:00:00.000Z
104,,0,III  Tacna,,2023-02-03T04:56:01.000Z,-19.07,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230060_20230203_095050.pdf,-70.03,,1970-01-01T04:50:50.000Z,,8466,1,"120 km al S de Tacna, Tacna - Tacna",2023-02-03T04:56:01.000Z,,,2023-0060,60,4.6,,2023-02-03T00:00:00.000Z
9,,0,III  Cabanaconde,,2023-02-03T12:41:33.000Z,-15.72,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230061_20230203_173555.pdf,-71.99,,1970-01-01T12:35:55.000Z,,8467,1,"11 km al S de Cabanaconde, Caylloma - Arequipa",2023-02-03T12:41:33.000Z,,,2023-0061,61,3.6,,2023-02-03T00:00:00.000Z
23,,0,III  Pimentel,,2023-02-03T20:51:12.000Z,-7.03,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230062_20230204_014635.pdf,-80.73,,1970-01-01T20:46:35.000Z,,8468,1,"91 km al O de Pimentel, Chiclayo - Lambayeque",2023-02-03T20:51:12.000Z,,,2023-0062,62,4.7,,2023-02-03T00:00:00.000Z
25,,0,,,2023-02-06T00:55:15.000Z,-10.49,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230063_20230206_054846.pdf,-75.65,,1970-01-01T00:48:46.000Z,,8469,1,"18 km al SO de Huancabamba, Oxapampa - Pasco",2023-02-06T00:55:15.000Z,,,2023-0063,63,4,,2023-02-06T00:00:00.000Z
55,,0,III  Chilca,,2023-02-06T21:20:21.000Z,-12.37,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230064_20230207_021710.pdf,-76.96,,1970-01-01T21:17:10.000Z,,8470,1,"29 km al NO de Chilca, Cañete - Lima",2023-02-06T21:20:21.000Z,,,2023-0064,64,3.5,,2023-02-06T00:00:00.000Z
12,,0,III  Huasicancha,,2023-02-08T07:59:18.000Z,-12.24,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230065_20230208_125529.pdf,-75.29,,1970-01-01T07:55:29.000Z,,8471,1,"10 km al N de Huasicancha, Huancayo - Junin",2023-02-08T07:59:18.000Z,,,2023-0065,65,3.6,,2023-02-08T00:00:00.000Z
110,,0,IV  San Martin De Pangoa,,2023-02-09T07:43:38.000Z,-11.76,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230066_20230209_123936.pdf,-74.09,,1970-01-01T07:39:36.000Z,,8472,1,"61 km al SE de San Martin De Pangoa, Satipo - Junin",2023-02-09T07:43:38.000Z,,,2023-0066,66,4.8,,2023-02-09T00:00:00.000Z
30,,0,,,2023-02-09T10:19:48.000Z,-10.25,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230067_20230209_151438.pdf,-73.84,,1970-01-01T10:14:38.000Z,,8473,1,"53 km al N de Atalaya, Atalaya - Ucayali",2023-02-09T10:19:48.000Z,,,2023-0067,67,4.1,,2023-02-09T00:00:00.000Z
22,,0,,,2023-02-12T01:04:49.000Z,-16.23,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230068_20230212_055836.pdf,-74.85,,1970-01-01T00:58:36.000Z,,8474,1,"73 km al S de Lomas, Caraveli - Arequipa",2023-02-12T01:04:49.000Z,,,2023-0068,68,4.3,,2023-02-12T00:00:00.000Z
105,,0,III  Tacna,,2023-02-12T19:24:04.000Z,-18.34,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230069_20230213_001623.pdf,-70.08,,1970-01-01T19:16:23.000Z,,8475,1,"41 km al SE de Tacna, Tacna - Tacna",2023-02-12T19:24:04.000Z,,,2023-0069,69,4,,2023-02-12T00:00:00.000Z
106,,0,,,2023-02-14T13:05:42.000Z,-18.22,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230070_20230214_180154.pdf,-69.95,,1970-01-01T13:01:54.000Z,,8476,1,"36 km al SE de Calana, Tacna - Tacna",2023-02-14T13:05:42.000Z,,,2023-0070,70,4,,2023-02-14T00:00:00.000Z
191,,0,,,2023-02-18T14:35:01.000Z,-15.14,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230071_20230218_193111.pdf,-71.19,,1970-01-01T14:31:11.000Z,,8477,1,"29 km al O de Ocuviri, Lampa - Puno",2023-02-18T14:35:01.000Z,,,2023-0071,71,4.5,,2023-02-18T00:00:00.000Z
14,,0,IV  Cusco,,2023-02-18T15:39:19.000Z,-13.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230072_20230218_203518.pdf,-71.94,,1970-01-01T15:35:18.000Z,,8478,1,"10 km al NE de Cusco, Cusco - Cusco",2023-02-18T15:39:19.000Z,,,2023-0072,72,3.8,,2023-02-18T00:00:00.000Z
32,,0,,,2023-02-18T21:48:34.000Z,-20.17,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230073_20230219_024035.pdf,-71.22,,1970-01-01T21:40:35.000Z,,8479,1,"261 km al SO de Tacna, Tacna - Tacna",2023-02-18T21:48:34.000Z,,,2023-0073,73,5.2,,2023-02-18T00:00:00.000Z
35,,0,,,2023-02-19T05:08:55.000Z,-7.24,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230074_20230219_100507.pdf,-80.26,,1970-01-01T05:05:07.000Z,,8480,1,"58 km al SO de Pimentel, Chiclayo - Lambayeque",2023-02-19T05:08:55.000Z,,,2023-0074,74,4,,2023-02-19T00:00:00.000Z
162,,0,,,2023-02-19T05:11:16.000Z,-15.43,https://www.igp.gob.pe/servicios/api-acelerometrica/ran/file/20230075_20230219_100528.pdf,-71.54,,1970-01-01T05:05:28.000Z,,8481,1,"23 km al N de Chivay, Caylloma - Arequipa",2023-02-19T05:11:16.000Z,,,2023-0075,75,4.3,,2023-02-19T00:00:00.000Z
