ANIO;NOM_MES;NOM_DPTO;COD_TIPO;TOTAL_PAGANTES
2015;Julio;Arequipa;1;30
2015;Julio;Arequipa;2;41
2015;Agosto;Arequipa;0;10
2015;Agosto;Arequipa;1;21
2015;Agosto;Arequipa;2;31
2015;Setiembre;Arequipa;0;48
2015;Setiembre;Arequipa;1;18
2015;Setiembre;Arequipa;2;66
2015;Octubre;Arequipa;0;70
2015;Octubre;Arequipa;1;22
2015;Octubre;Arequipa;2;92
2015;Noviembre;Arequipa;0;56
2015;Noviembre;Arequipa;1;30
2015;Noviembre;Arequipa;2;86
2015;Diciembre;Arequipa;0;49
2015;Diciembre;Arequipa;1;0
2015;Diciembre;Arequipa;2;49
2015;Enero;Ayacucho;0;592
2015;Enero;Ayacucho;1;6
2015;Enero;Ayacucho;2;598
2015;Febrero;Ayacucho;0;420
2015;Febrero;Ayacucho;1;51
2015;Febrero;Ayacucho;2;471
2015;Marzo;Ayacucho;0;326
2015;Marzo;Ayacucho;1;44
2015;Marzo;Ayacucho;2;370
2015;Abril;Ayacucho;0;317
2015;Abril;Ayacucho;1;25
2015;Abril;Ayacucho;2;342
2015;Mayo;Ayacucho;0;638
2015;Mayo;Ayacucho;1;12
2015;Mayo;Ayacucho;2;650
2015;Junio;Ayacucho;0;865
2015;Junio;Ayacucho;1;0
2015;Junio;Ayacucho;2;865
2015;Julio;Ayacucho;0;1,663
2015;Julio;Ayacucho;1;15
2015;Julio;Ayacucho;2;1,678
2015;Agosto;Ayacucho;0;955
2015;Agosto;Ayacucho;1;0
2015;Agosto;Ayacucho;2;955
2015;Setiembre;Ayacucho;0;1,289
2015;Setiembre;Ayacucho;1;0
2015;Setiembre;Ayacucho;2;1,289
2015;Octubre;Ayacucho;0;1,920
2015;Octubre;Ayacucho;1;0
2015;Octubre;Ayacucho;2;1,920
2015;Noviembre;Ayacucho;0;1,287
2015;Noviembre;Ayacucho;1;0
2015;Noviembre;Ayacucho;2;1,287
2015;Diciembre;Ayacucho;0;580
2015;Diciembre;Ayacucho;1;0
2015;Diciembre;Ayacucho;2;580
2015;Enero;Cajamarca;0;2,262
2015;Enero;Cajamarca;1;184
2015;Enero;Cajamarca;2;2,446
2015;Febrero;Cajamarca;0;3,400
2015;Febrero;Cajamarca;1;297
2015;Febrero;Cajamarca;2;3,697
2015;Marzo;Cajamarca;0;1,393
2015;Marzo;Cajamarca;1;248
2015;Marzo;Cajamarca;2;1,641
2015;Abril;Cajamarca;0;1,998
2015;Abril;Cajamarca;1;228
2015;Abril;Cajamarca;2;2,226
2015;Mayo;Cajamarca;0;3,748
2015;Mayo;Cajamarca;1;158
2015;Mayo;Cajamarca;2;3,906
2015;Junio;Cajamarca;0;3,911
2015;Junio;Cajamarca;1;113
2015;Junio;Cajamarca;2;4,024
2015;Julio;Cajamarca;0;7,447
2015;Julio;Cajamarca;1;281
2015;Julio;Cajamarca;2;7,728
2015;Agosto;Cajamarca;0;6,864
2015;Agosto;Cajamarca;1;484
2015;Agosto;Cajamarca;2;7,348
2015;Setiembre;Cajamarca;0;5,538
2015;Setiembre;Cajamarca;1;319
2015;Setiembre;Cajamarca;2;5,857
2015;Octubre;Cajamarca;0;9,707
2015;Octubre;Cajamarca;1;371
2015;Octubre;Cajamarca;2;10,078
2015;Noviembre;Cajamarca;0;3,805
2015;Noviembre;Cajamarca;1;213
2015;Noviembre;Cajamarca;2;4,018
2015;Diciembre;Cajamarca;0;8,733
2015;Diciembre;Cajamarca;1;135
2015;Diciembre;Cajamarca;2;8,868
2015;Enero;Cajamarca;0;9,625
2015;Enero;Cajamarca;1;113
2015;Enero;Cajamarca;2;9,738
2015;Febrero;Cajamarca;0;5,940
2015;Febrero;Cajamarca;1;3
2015;Febrero;Cajamarca;2;5,943
2015;Marzo;Cajamarca;0;3,029
2015;Marzo;Cajamarca;1;101
2015;Marzo;Cajamarca;2;3,130
2015;Abril;Cajamarca;0;2,869
2015;Abril;Cajamarca;1;121
2015;Abril;Cajamarca;2;2,990
2015;Mayo;Cajamarca;0;3,589
2015;Mayo;Cajamarca;1;198
2015;Mayo;Cajamarca;2;3,787
2015;Junio;Cajamarca;0;4,057
2015;Junio;Cajamarca;1;231
2015;Junio;Cajamarca;2;4,288
2015;Julio;Cajamarca;0;11,547
2015;Julio;Cajamarca;1;446
2015;Julio;Cajamarca;2;11,993
2015;Agosto;Cajamarca;0;9,465
2015;Agosto;Cajamarca;1;296
2015;Agosto;Cajamarca;2;9,761
2015;Setiembre;Cajamarca;0;5,185
2015;Setiembre;Cajamarca;1;200
2015;Setiembre;Cajamarca;2;5,385
2015;Octubre;Cajamarca;0;12,374
2015;Octubre;Cajamarca;1;282
2015;Octubre;Cajamarca;2;12,656
2015;Noviembre;Cajamarca;0;4,712
2015;Noviembre;Cajamarca;1;123
2015;Noviembre;Cajamarca;2;4,835
2015;Diciembre;Cajamarca;0;8,585
2015;Diciembre;Cajamarca;1;85
2015;Diciembre;Cajamarca;2;8,670
2015;Enero;Cajamarca;0;180
2015;Enero;Cajamarca;1;8
2015;Enero;Cajamarca;2;188
2015;Febrero;Cajamarca;0;96
2015;Febrero;Cajamarca;1;15
2015;Febrero;Cajamarca;2;111
2015;Marzo;Cajamarca;0;40
2015;Marzo;Cajamarca;1;0
2015;Marzo;Cajamarca;2;40
2015;Abril;Cajamarca;0;109
2015;Abril;Cajamarca;1;0
2015;Abril;Cajamarca;2;109
2015;Mayo;Cajamarca;0;177
2015;Mayo;Cajamarca;1;15
2015;Mayo;Cajamarca;2;192
2015;Junio;Cajamarca;0;380
2015;Junio;Cajamarca;1;0
2015;Junio;Cajamarca;2;380
2015;Julio;Cajamarca;0;555
2015;Julio;Cajamarca;1;188
2015;Julio;Cajamarca;2;743
2015;Agosto;Cajamarca;0;521
2015;Agosto;Cajamarca;1;38
2015;Agosto;Cajamarca;2;559
2015;Setiembre;Cajamarca;0;666
2015;Setiembre;Cajamarca;1;34
2015;Setiembre;Cajamarca;2;700
2015;Octubre;Cajamarca;0;501
2015;Octubre;Cajamarca;1;14
2015;Octubre;Cajamarca;2;515
2015;Noviembre;Cajamarca;0;389
2015;Noviembre;Cajamarca;1;18
2015;Noviembre;Cajamarca;2;407
2015;Diciembre;Cajamarca;0;284
2015;Diciembre;Cajamarca;1;47
2015;Diciembre;Cajamarca;2;331
2015;Enero;Cusco;0;45
2015;Enero;Cusco;1;4,363
2015;Enero;Cusco;2;4,408
2015;Febrero;Cusco;0;0
2015;Febrero;Cusco;1;0
2015;Febrero;Cusco;2;0
2015;Marzo;Cusco;0;15
2015;Marzo;Cusco;1;5,003
2015;Marzo;Cusco;2;5,018
2015;Abril;Cusco;0;24
2015;Abril;Cusco;1;4,536
2015;Abril;Cusco;2;4,560
2015;Mayo;Cusco;0;12
2015;Mayo;Cusco;1;4,436
2015;Mayo;Cusco;2;4,448
2015;Junio;Cusco;0;91
2015;Junio;Cusco;1;4,208
2015;Junio;Cusco;2;4,299
2015;Julio;Cusco;0;105
2015;Julio;Cusco;1;4,517
2015;Julio;Cusco;2;4,622
2015;Agosto;Cusco;0;180
2015;Agosto;Cusco;1;4,566
2015;Agosto;Cusco;2;4,746
2015;Setiembre;Cusco;0;62
2015;Setiembre;Cusco;1;4,259
2015;Setiembre;Cusco;2;4,321
2015;Octubre;Cusco;0;555
2015;Octubre;Cusco;1;4,145
2015;Octubre;Cusco;2;4,700
2015;Noviembre;Cusco;0;104
2015;Noviembre;Cusco;1;4,598
2015;Noviembre;Cusco;2;4,702
2015;Diciembre;Cusco;0;57
2015;Diciembre;Cusco;1;4,405
2015;Diciembre;Cusco;2;4,462
2015;Enero;Cusco;0;0
2015;Enero;Cusco;1;3
2015;Enero;Cusco;2;3
2015;Febrero;Cusco;0;0
2015;Febrero;Cusco;1;0
2015;Febrero;Cusco;2;0
2015;Marzo;Cusco;0;3
2015;Marzo;Cusco;1;75
2015;Marzo;Cusco;2;78
2015;Abril;Cusco;0;6
2015;Abril;Cusco;1;78
2015;Abril;Cusco;2;84
2015;Mayo;Cusco;0;8
2015;Mayo;Cusco;1;107
2015;Mayo;Cusco;2;115
2015;Junio;Cusco;0;0
2015;Junio;Cusco;1;0
2015;Junio;Cusco;2;0
2015;Julio;Cusco;0;0
2015;Julio;Cusco;1;64
2015;Julio;Cusco;2;64
2015;Agosto;Cusco;0;2
2015;Agosto;Cusco;1;61
2015;Agosto;Cusco;2;63
2015;Setiembre;Cusco;0;0
2015;Setiembre;Cusco;1;47
2015;Setiembre;Cusco;2;47
2015;Octubre;Cusco;0;0
2015;Octubre;Cusco;1;38
2015;Octubre;Cusco;2;38
2015;Noviembre;Cusco;0;0
2015;Noviembre;Cusco;1;59
2015;Noviembre;Cusco;2;59
2015;Diciembre;Cusco;0;5
2015;Diciembre;Cusco;1;30
2015;Diciembre;Cusco;2;35
2015;Enero;Cusco;0;7
2015;Enero;Cusco;1;906
2015;Enero;Cusco;2;913
2015;Febrero;Cusco;0;0
2015;Febrero;Cusco;1;0
2015;Febrero;Cusco;2;0
2015;Marzo;Cusco;0;2
2015;Marzo;Cusco;1;996
2015;Marzo;Cusco;2;998
2015;Abril;Cusco;0;9
2015;Abril;Cusco;1;853
2015;Abril;Cusco;2;862
2015;Mayo;Cusco;0;2
2015;Mayo;Cusco;1;821
2015;Mayo;Cusco;2;823
2015;Junio;Cusco;0;4
2015;Junio;Cusco;1;754
2015;Junio;Cusco;2;758
2015;Julio;Cusco;0;11
2015;Julio;Cusco;1;1,009
2015;Julio;Cusco;2;1,020
2015;Agosto;Cusco;0;24
2015;Agosto;Cusco;1;909
2015;Agosto;Cusco;2;933
2015;Setiembre;Cusco;0;7
2015;Setiembre;Cusco;1;905
2015;Setiembre;Cusco;2;912
2015;Octubre;Cusco;0;0
2015;Octubre;Cusco;1;823
2015;Octubre;Cusco;2;823
2015;Noviembre;Cusco;0;6
2015;Noviembre;Cusco;1;827
2015;Noviembre;Cusco;2;833
2015;Diciembre;Cusco;0;8
2015;Diciembre;Cusco;1;990
2015;Diciembre;Cusco;2;998
2015;Enero;Cusco;0;280
2015;Enero;Cusco;1;4,688
2015;Enero;Cusco;2;4,968
2015;Febrero;Cusco;0;290
2015;Febrero;Cusco;1;3,733
2015;Febrero;Cusco;2;4,023
2015;Marzo;Cusco;0;279
2015;Marzo;Cusco;1;6,097
2015;Marzo;Cusco;2;6,376
2015;Abril;Cusco;0;207
2015;Abril;Cusco;1;7,947
2015;Abril;Cusco;2;8,154
2015;Mayo;Cusco;0;145
2015;Mayo;Cusco;1;9,662
2015;Mayo;Cusco;2;9,807
2015;Junio;Cusco;0;143
2015;Junio;Cusco;1;8,027
2015;Junio;Cusco;2;8,170
2015;Julio;Cusco;0;168
2015;Julio;Cusco;1;9,710
2015;Julio;Cusco;2;9,878
2015;Agosto;Cusco;0;66
2015;Agosto;Cusco;1;11,307
2015;Agosto;Cusco;2;11,373
2015;Setiembre;Cusco;0;76
2015;Setiembre;Cusco;1;10,240
2015;Setiembre;Cusco;2;10,316
2015;Octubre;Cusco;0;48
2015;Octubre;Cusco;1;10,254
2015;Octubre;Cusco;2;10,302
2015;Noviembre;Cusco;0;37
2015;Noviembre;Cusco;1;8,738
2015;Noviembre;Cusco;2;8,775
2015;Diciembre;Cusco;0;41
2015;Diciembre;Cusco;1;3,427
2015;Diciembre;Cusco;2;3,468
2015;Enero;Cusco;0;5,200
2015;Enero;Cusco;1;8,539
2015;Enero;Cusco;2;13,739
2015;Febrero;Cusco;0;3,129
2015;Febrero;Cusco;1;6,857
2015;Febrero;Cusco;2;9,986
2015;Marzo;Cusco;0;2,727
2015;Marzo;Cusco;1;14,625
2015;Marzo;Cusco;2;17,352
2015;Abril;Cusco;0;3,976
2015;Abril;Cusco;1;14,995
2015;Abril;Cusco;2;18,971
2015;Mayo;Cusco;0;4,103
2015;Mayo;Cusco;1;16,510
2015;Mayo;Cusco;2;20,613
2015;Junio;Cusco;0;4,980
2015;Junio;Cusco;1;13,822
2015;Junio;Cusco;2;18,802
2015;Julio;Cusco;0;11,617
2015;Julio;Cusco;1;24,308
2015;Julio;Cusco;2;35,925
2015;Agosto;Cusco;0;13,016
2015;Agosto;Cusco;1;21,961
2015;Agosto;Cusco;2;34,977
2015;Setiembre;Cusco;0;8,793
2015;Setiembre;Cusco;1;18,262
2015;Setiembre;Cusco;2;27,055
2015;Octubre;Cusco;0;12,066
2015;Octubre;Cusco;1;16,439
2015;Octubre;Cusco;2;28,505
2015;Noviembre;Cusco;0;7,396
2015;Noviembre;Cusco;1;10,773
2015;Noviembre;Cusco;2;18,169
2015;Diciembre;Cusco;0;6,347
2015;Diciembre;Cusco;1;10,886
2015;Diciembre;Cusco;2;17,233
2015;Enero;Cusco;0;2,494
2015;Enero;Cusco;1;1,836
2015;Enero;Cusco;2;4,330
2015;Febrero;Cusco;0;727
2015;Febrero;Cusco;1;1,048
2015;Febrero;Cusco;2;1,775
2015;Marzo;Cusco;0;1,268
2015;Marzo;Cusco;1;1,459
2015;Marzo;Cusco;2;2,727
2015;Abril;Cusco;0;1,137
2015;Abril;Cusco;1;2,015
2015;Abril;Cusco;2;3,152
2015;Mayo;Cusco;0;2,234
2015;Mayo;Cusco;1;3,427
2015;Mayo;Cusco;2;5,661
2015;Junio;Cusco;0;1,606
2015;Junio;Cusco;1;2,507
2015;Junio;Cusco;2;4,113
2015;Julio;Cusco;0;5,074
2015;Julio;Cusco;1;4,397
2015;Julio;Cusco;2;9,471
2015;Agosto;Cusco;0;11,214
2015;Agosto;Cusco;1;4,217
2015;Agosto;Cusco;2;15,431
2015;Setiembre;Cusco;0;12,580
2015;Setiembre;Cusco;1;3,659
2015;Setiembre;Cusco;2;16,239
2015;Octubre;Cusco;0;2,812
2015;Octubre;Cusco;1;1,836
2015;Octubre;Cusco;2;4,648
2015;Noviembre;Cusco;0;6,002
2015;Noviembre;Cusco;1;4,019
2015;Noviembre;Cusco;2;10,021
2015;Diciembre;Cusco;0;3,895
2015;Diciembre;Cusco;1;1,788
2015;Diciembre;Cusco;2;5,683
2015;Enero;Cusco;0;1
2015;Enero;Cusco;1;9
2015;Enero;Cusco;2;10
2015;Febrero;Cusco;0;1
2015;Febrero;Cusco;1;6
2015;Febrero;Cusco;2;7
2015;Marzo;Cusco;0;18
2015;Marzo;Cusco;1;60
2015;Marzo;Cusco;2;78
2015;Abril;Cusco;0;35
2015;Abril;Cusco;1;189
2015;Abril;Cusco;2;224
2015;Mayo;Cusco;0;28
2015;Mayo;Cusco;1;330
2015;Mayo;Cusco;2;358
2015;Junio;Cusco;0;37
2015;Junio;Cusco;1;325
2015;Junio;Cusco;2;362
2015;Julio;Cusco;0;34
2015;Julio;Cusco;1;397
2015;Julio;Cusco;2;431
2015;Agosto;Cusco;0;14
2015;Agosto;Cusco;1;327
2015;Agosto;Cusco;2;341
2015;Setiembre;Cusco;0;32
2015;Setiembre;Cusco;1;380
2015;Setiembre;Cusco;2;412
2015;Octubre;Cusco;0;17
2015;Octubre;Cusco;1;288
2015;Octubre;Cusco;2;305
2015;Noviembre;Cusco;0;15
2015;Noviembre;Cusco;1;61
2015;Noviembre;Cusco;2;76
2015;Diciembre;Cusco;0;11
2015;Diciembre;Cusco;1;67
2015;Diciembre;Cusco;2;78
2015;Enero;Cusco;0;16
2015;Enero;Cusco;1;68
2015;Enero;Cusco;2;84
2015;Febrero;Cusco;0;20
2015;Febrero;Cusco;1;59
2015;Febrero;Cusco;2;79
2015;Marzo;Cusco;0;28
2015;Marzo;Cusco;1;170
2015;Marzo;Cusco;2;198
2015;Abril;Cusco;0;106
2015;Abril;Cusco;1;314
2015;Abril;Cusco;2;420
2015;Mayo;Cusco;0;44
2015;Mayo;Cusco;1;333
2015;Mayo;Cusco;2;377
2015;Junio;Cusco;0;41
2015;Junio;Cusco;1;296
2015;Junio;Cusco;2;337
2015;Julio;Cusco;0;168
2015;Julio;Cusco;1;497
2015;Julio;Cusco;2;665
2015;Agosto;Cusco;0;61
2015;Agosto;Cusco;1;513
2015;Agosto;Cusco;2;574
2015;Setiembre;Cusco;0;90
2015;Setiembre;Cusco;1;385
2015;Setiembre;Cusco;2;475
2015;Octubre;Cusco;0;34
2015;Octubre;Cusco;1;539
2015;Octubre;Cusco;2;573
2015;Noviembre;Cusco;0;69
2015;Noviembre;Cusco;1;318
2015;Noviembre;Cusco;2;387
2015;Diciembre;Cusco;0;27
2015;Diciembre;Cusco;1;190
2015;Diciembre;Cusco;2;217
2015;Enero;Cusco;0;13
2015;Enero;Cusco;1;63
2015;Enero;Cusco;2;76
2015;Febrero;Cusco;0;0
2015;Febrero;Cusco;1;7
2015;Febrero;Cusco;2;7
2015;Marzo;Cusco;0;18
2015;Marzo;Cusco;1;60
2015;Marzo;Cusco;2;78
2015;Abril;Cusco;0;2
2015;Abril;Cusco;1;7
2015;Abril;Cusco;2;9
2015;Mayo;Cusco;0;17
2015;Mayo;Cusco;1;376
2015;Mayo;Cusco;2;393
2015;Junio;Cusco;0;0
2015;Junio;Cusco;1;2
2015;Junio;Cusco;2;2
2015;Julio;Cusco;0;26
2015;Julio;Cusco;1;348
2015;Julio;Cusco;2;374
2015;Agosto;Cusco;0;0
2015;Agosto;Cusco;1;6
2015;Agosto;Cusco;2;6
2015;Setiembre;Cusco;0;0
2015;Setiembre;Cusco;1;0
2015;Setiembre;Cusco;2;0
2015;Octubre;Cusco;0;0
2015;Octubre;Cusco;1;0
2015;Octubre;Cusco;2;0
2015;Noviembre;Cusco;0;0
2015;Noviembre;Cusco;1;0
2015;Noviembre;Cusco;2;0
2015;Diciembre;Cusco;0;0
2015;Diciembre;Cusco;1;0
2015;Diciembre;Cusco;2;0
2015;Enero;Cusco;0;29,965
2015;Enero;Cusco;1;62,785
2015;Enero;Cusco;2;92,750
2015;Febrero;Cusco;0;21,249
2015;Febrero;Cusco;1;48,533
2015;Febrero;Cusco;2;69,782
2015;Marzo;Cusco;0;14,365
2015;Marzo;Cusco;1;63,974
2015;Marzo;Cusco;2;78,339
2015;Abril;Cusco;0;16,855
2015;Abril;Cusco;1;73,022
2015;Abril;Cusco;2;89,877
2015;Mayo;Cusco;0;19,964
2015;Mayo;Cusco;1;82,060
2015;Mayo;Cusco;2;102,024
2015;Junio;Cusco;0;20,420
2015;Junio;Cusco;1;71,073
2015;Junio;Cusco;2;91,493
2015;Julio;Cusco;0;42,858
2015;Julio;Cusco;1;84,847
2015;Julio;Cusco;2;127,705
2015;Agosto;Cusco;0;34,183
2015;Agosto;Cusco;1;94,309
2015;Agosto;Cusco;2;128,492
2015;Setiembre;Cusco;0;30,242
2015;Setiembre;Cusco;1;78,399
2015;Setiembre;Cusco;2;108,641
2015;Octubre;Cusco;0;43,344
2015;Octubre;Cusco;1;74,208
2015;Octubre;Cusco;2;117,552
2015;Noviembre;Cusco;0;26,915
2015;Noviembre;Cusco;1;64,699
2015;Noviembre;Cusco;2;91,614
2015;Diciembre;Cusco;0;3,965
2015;Diciembre;Cusco;1;53,711
2015;Diciembre;Cusco;2;57,676
2015;Enero;Cusco;0;0
2015;Enero;Cusco;1;12
2015;Enero;Cusco;2;12
2015;Febrero;Cusco;0;0
2015;Febrero;Cusco;1;0
2015;Febrero;Cusco;2;0
2015;Marzo;Cusco;0;0
2015;Marzo;Cusco;1;0
2015;Marzo;Cusco;2;0
2015;Abril;Cusco;0;0
2015;Abril;Cusco;1;0
2015;Abril;Cusco;2;0
2015;Mayo;Cusco;0;0
2015;Mayo;Cusco;1;109
2015;Mayo;Cusco;2;109
2015;Junio;Cusco;0;0
2015;Junio;Cusco;1;82
2015;Junio;Cusco;2;82
2015;Julio;Cusco;0;0
2015;Julio;Cusco;1;67
2015;Julio;Cusco;2;67
2015;Agosto;Cusco;0;0
2015;Agosto;Cusco;1;0
2015;Agosto;Cusco;2;0
2015;Setiembre;Cusco;0;0
2015;Setiembre;Cusco;1;73
2015;Setiembre;Cusco;2;73
2015;Octubre;Cusco;0;0
2015;Octubre;Cusco;1;43
2015;Octubre;Cusco;2;43
2015;Noviembre;Cusco;0;0
2015;Noviembre;Cusco;1;22
2015;Noviembre;Cusco;2;22
2015;Diciembre;Cusco;0;0
2015;Diciembre;Cusco;1;11
2015;Diciembre;Cusco;2;11
2015;Enero;Huanuco;0;13
2015;Enero;Huanuco;1;0
2015;Enero;Huanuco;2;13
2015;Febrero;Huanuco;0;5
2015;Febrero;Huanuco;1;0
2015;Febrero;Huanuco;2;5
2015;Marzo;Huanuco;0;7
2015;Marzo;Huanuco;1;0
2015;Marzo;Huanuco;2;7
2015;Abril;Huanuco;0;13
2015;Abril;Huanuco;1;3
2015;Abril;Huanuco;2;16
2015;Mayo;Huanuco;0;24
2015;Mayo;Huanuco;1;0
2015;Mayo;Huanuco;2;24
2015;Junio;Huanuco;0;38
2015;Junio;Huanuco;1;0
2015;Junio;Huanuco;2;38
2015;Julio;Huanuco;0;33
2015;Julio;Huanuco;1;0
2015;Julio;Huanuco;2;33
2015;Agosto;Huanuco;0;27
2015;Agosto;Huanuco;1;0
2015;Agosto;Huanuco;2;27
2015;Setiembre;Huanuco;0;54
2015;Setiembre;Huanuco;1;0
2015;Setiembre;Huanuco;2;54
2015;Octubre;Huanuco;0;26
2015;Octubre;Huanuco;1;0
2015;Octubre;Huanuco;2;26
2015;Noviembre;Huanuco;0;31
2015;Noviembre;Huanuco;1;0
2015;Noviembre;Huanuco;2;31
2015;Diciembre;Huanuco;0;32
2015;Diciembre;Huanuco;1;0
2015;Diciembre;Huanuco;2;32
2015;Enero;Huanuco;0;358
2015;Enero;Huanuco;1;15
2015;Enero;Huanuco;2;373
2015;Febrero;Huanuco;0;249
2015;Febrero;Huanuco;1;6
2015;Febrero;Huanuco;2;255
2015;Marzo;Huanuco;0;134
2015;Marzo;Huanuco;1;6
2015;Marzo;Huanuco;2;140
2015;Abril;Huanuco;0;348
2015;Abril;Huanuco;1;15
2015;Abril;Huanuco;2;363
2015;Mayo;Huanuco;0;284
2015;Mayo;Huanuco;1;27
2015;Mayo;Huanuco;2;311
2015;Junio;Huanuco;0;433
2015;Junio;Huanuco;1;14
2015;Junio;Huanuco;2;447
2015;Julio;Huanuco;0;1,157
2015;Julio;Huanuco;1;47
2015;Julio;Huanuco;2;1,204
2015;Agosto;Huanuco;0;612
2015;Agosto;Huanuco;1;35
2015;Agosto;Huanuco;2;647
2015;Setiembre;Huanuco;0;936
2015;Setiembre;Huanuco;1;31
2015;Setiembre;Huanuco;2;967
2015;Octubre;Huanuco;0;1,086
2015;Octubre;Huanuco;1;13
2015;Octubre;Huanuco;2;1,099
2015;Noviembre;Huanuco;0;573
2015;Noviembre;Huanuco;1;14
2015;Noviembre;Huanuco;2;587
2015;Diciembre;Huanuco;0;318
2015;Diciembre;Huanuco;1;10
2015;Diciembre;Huanuco;2;328
2015;Enero;Ica;0;45
2015;Enero;Ica;1;7
2015;Enero;Ica;2;52
2015;Febrero;Ica;0;36
2015;Febrero;Ica;1;0
2015;Febrero;Ica;2;36
2015;Marzo;Ica;0;24
2015;Marzo;Ica;1;3
2015;Marzo;Ica;2;27
2015;Abril;Ica;0;48
2015;Abril;Ica;1;0
2015;Abril;Ica;2;48
2015;Mayo;Ica;0;39
2015;Mayo;Ica;1;9
2015;Mayo;Ica;2;48
2015;Junio;Ica;0;87
2015;Junio;Ica;1;3
2015;Junio;Ica;2;90
2015;Julio;Ica;0;122
2015;Julio;Ica;1;2
2015;Julio;Ica;2;124
2015;Agosto;Ica;0;64
2015;Agosto;Ica;1;19
2015;Agosto;Ica;2;83
2015;Setiembre;Ica;0;26
2015;Setiembre;Ica;1;0
2015;Setiembre;Ica;2;26
2015;Octubre;Ica;0;61
2015;Octubre;Ica;1;0
2015;Octubre;Ica;2;61
2015;Noviembre;Ica;0;13
2015;Noviembre;Ica;1;9
2015;Noviembre;Ica;2;22
2015;Diciembre;Ica;0;32
2015;Diciembre;Ica;1;0
2015;Diciembre;Ica;2;32
2015;Enero;Ica;0;20
2015;Enero;Ica;1;15
2015;Enero;Ica;2;35
2015;Febrero;Ica;0;30
2015;Febrero;Ica;1;8
2015;Febrero;Ica;2;38
2015;Marzo;Ica;0;17
2015;Marzo;Ica;1;0
2015;Marzo;Ica;2;17
2015;Abril;Ica;0;40
2015;Abril;Ica;1;3
2015;Abril;Ica;2;43
2015;Mayo;Ica;0;31
2015;Mayo;Ica;1;0
2015;Mayo;Ica;2;31
2015;Junio;Ica;0;37
2015;Junio;Ica;1;0
2015;Junio;Ica;2;37
2015;Julio;Ica;0;114
2015;Julio;Ica;1;0
2015;Julio;Ica;2;114
2015;Agosto;Ica;0;50
2015;Agosto;Ica;1;17
2015;Agosto;Ica;2;67
2015;Setiembre;Ica;0;12
2015;Setiembre;Ica;1;8
2015;Setiembre;Ica;2;20
2015;Octubre;Ica;0;31
2015;Octubre;Ica;1;0
2015;Octubre;Ica;2;31
2015;Noviembre;Ica;0;17
2015;Noviembre;Ica;1;5
2015;Noviembre;Ica;2;22
2015;Diciembre;Ica;0;56
2015;Diciembre;Ica;1;0
2015;Diciembre;Ica;2;56
2015;Enero;Ica;0;58
2015;Enero;Ica;1;0
2015;Enero;Ica;2;58
2015;Febrero;Ica;0;41
2015;Febrero;Ica;1;0
2015;Febrero;Ica;2;41
2015;Marzo;Ica;0;27
2015;Marzo;Ica;1;2
2015;Marzo;Ica;2;29
2015;Abril;Ica;0;165
2015;Abril;Ica;1;0
2015;Abril;Ica;2;165
2015;Mayo;Ica;0;92
2015;Mayo;Ica;1;0
2015;Mayo;Ica;2;92
2015;Junio;Ica;0;209
2015;Junio;Ica;1;14
2015;Junio;Ica;2;223
2015;Julio;Ica;0;335
2015;Julio;Ica;1;21
2015;Julio;Ica;2;356
2015;Agosto;Ica;0;203
2015;Agosto;Ica;1;6
2015;Agosto;Ica;2;209
2015;Setiembre;Ica;0;107
2015;Setiembre;Ica;1;0
2015;Setiembre;Ica;2;107
2015;Octubre;Ica;0;219
2015;Octubre;Ica;1;12
2015;Octubre;Ica;2;231
2015;Noviembre;Ica;0;130
2015;Noviembre;Ica;1;4
2015;Noviembre;Ica;2;134
2015;Diciembre;Ica;0;41
2015;Diciembre;Ica;1;0
2015;Diciembre;Ica;2;41
2015;Enero;Ica;0;5,224
2015;Enero;Ica;1;3,264
2015;Enero;Ica;2;8,488
2015;Febrero;Ica;0;4,262
2015;Febrero;Ica;1;2,696
2015;Febrero;Ica;2;6,958
2015;Marzo;Ica;0;2,736
2015;Marzo;Ica;1;4,184
2015;Marzo;Ica;2;6,920
2015;Abril;Ica;0;3,698
2015;Abril;Ica;1;6,577
2015;Abril;Ica;2;10,275
2015;Mayo;Ica;0;2,113
2015;Mayo;Ica;1;4,170
2015;Mayo;Ica;2;6,283
2015;Junio;Ica;0;1,762
2015;Junio;Ica;1;2,302
2015;Junio;Ica;2;4,064
2015;Julio;Ica;0;3,702
2015;Julio;Ica;1;3,967
2015;Julio;Ica;2;7,669
2015;Agosto;Ica;0;3,761
2015;Agosto;Ica;1;4,585
2015;Agosto;Ica;2;8,346
2015;Setiembre;Ica;0;2,428
2015;Setiembre;Ica;1;3,748
2015;Setiembre;Ica;2;6,176
2015;Octubre;Ica;0;3,686
2015;Octubre;Ica;1;3,920
2015;Octubre;Ica;2;7,606
2015;Noviembre;Ica;0;3,272
2015;Noviembre;Ica;1;2,894
2015;Noviembre;Ica;2;6,166
2015;Diciembre;Ica;0;4,669
2015;Diciembre;Ica;1;0
2015;Diciembre;Ica;2;4,669
2015;Enero;La Libertad;0;8,303
2015;Enero;La Libertad;1;3,649
2015;Enero;La Libertad;2;11,952
2015;Febrero;La Libertad;0;5,030
2015;Febrero;La Libertad;1;1,778
2015;Febrero;La Libertad;2;6,808
2015;Marzo;La Libertad;0;2,789
